GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,APP001,APP002,APP003,APP004
"G3600790","1880","New York","360","Putnam","0790","Putnam",14994,187,0,0
"G3600810","1880","New York","360","Queens","0810","Queens",86743,3801,0,30
"G3600830","1880","New York","360","Rensselaer","0830","Rensselaer",114381,939,4,4
"G3600850","1880","New York","360","Richmond","0850","Richmond",38054,932,1,4
"G3600870","1880","New York","360","Rockland","0870","Rockland",26874,816,0,0
"G3600890","1880","New York","360","St Lawrence","0890","St Lawrence",85866,101,0,30
"G3600910","1880","New York","360","Saratoga","0910","Saratoga",54404,739,2,11
"G3600930","1880","New York","360","Schenectady","0930","Schenectady",23375,163,0,0
"G3600950","1880","New York","360","Schoharie","0950","Schoharie",32427,463,0,20
"G3600970","1880","New York","360","Schuyler","0970","Schuyler",18647,195,0,0
"G3600990","1880","New York","360","Seneca","0990","Seneca",29035,242,0,1
"G3601010","1880","New York","360","Steuben","1010","Steuben",77118,467,0,1
"G3601030","1880","New York","360","Suffolk","1030","Suffolk",51426,2399,1,62
"G3601050","1880","New York","360","Sullivan","1050","Sullivan",32407,84,0,0
"G3601070","1880","New York","360","Tioga","1070","Tioga",32228,445,0,0
"G3601090","1880","New York","360","Tompkins","1090","Tompkins",33980,463,1,1
"G3601110","1880","New York","360","Ulster","1110","Ulster",84465,1371,2,0
"G3601130","1880","New York","360","Warren","1130","Warren",25115,49,0,15
"G3601150","1880","New York","360","Washington","1150","Washington",47523,340,2,6
"G3601170","1880","New York","360","Wayne","1170","Wayne",51300,394,0,6
"G3601190","1880","New York","360","Westchester","1190","Westchester",106364,2585,24,15
"G3601210","1880","New York","360","Wyoming","1210","Wyoming",30809,98,0,0
"G3601230","1880","New York","360","Yates","1230","Yates",20941,141,0,5
"G3700010","1880","North Carolina","370","Alamance","0010","Alamance",9997,4613,0,3
"G3700030","1880","North Carolina","370","Alexander","0030","Alexander",7458,897,0,0
"G3700050","1880","North Carolina","370","Alleghany","0050","Alleghany",4967,519,0,0
"G3700070","1880","North Carolina","370","Anson","0070","Anson",8790,9204,0,0
"G3700090","1880","North Carolina","370","Ashe","0090","Ashe",13471,963,0,3
"G3700130","1880","North Carolina","370","Beaufort","0130","Beaufort",10022,7452,0,0
"G3700150","1880","North Carolina","370","Bertie","0150","Bertie",6815,9584,0,0
"G3700170","1880","North Carolina","370","Bladen","0170","Bladen",7598,8560,0,0
"G3700190","1880","North Carolina","370","Brunswick","0190","Brunswick",5337,4052,0,0
"G3700210","1880","North Carolina","370","Buncombe","0210","Buncombe",18422,3476,0,11
"G3700230","1880","North Carolina","370","Burke","0230","Burke",10088,2721,0,0
"G3700250","1880","North Carolina","370","Cabarrus","0250","Cabarrus",9849,5115,0,0
"G3700270","1880","North Carolina","370","Caldwell","0270","Caldwell",8691,1599,0,1
"G3700290","1880","North Carolina","370","Camden","0290","Camden",3791,2471,0,12
"G3700310","1880","North Carolina","370","Carteret","0310","Carteret",7107,2676,1,0
"G3700330","1880","North Carolina","370","Caswell","0330","Caswell",7169,10656,0,0
"G3700350","1880","North Carolina","370","Catawba","0350","Catawba",12469,2477,0,0
"G3700370","1880","North Carolina","370","Chatham","0370","Chatham",15500,7953,0,0
"G3700390","1880","North Carolina","370","Cherokee","0390","Cherokee",7796,288,0,98
"G3700410","1880","North Carolina","370","Chowan","0410","Chowan",3633,4267,0,0
"G3700430","1880","North Carolina","370","Clay","0430","Clay",3175,141,0,0
"G3700450","1880","North Carolina","370","Cleveland","0450","Cleveland",13700,2871,0,0
"G3700470","1880","North Carolina","370","Columbus","0470","Columbus",8926,5513,0,0
"G3700490","1880","North Carolina","370","Craven","0490","Craven",6664,13064,0,1
"G3700510","1880","North Carolina","370","Cumberland","0510","Cumberland",12594,11241,0,1
"G3700530","1880","North Carolina","370","Currituck","0530","Currituck",4495,1981,0,0
"G3700550","1880","North Carolina","370","Dare","0550","Dare",2875,368,0,0
"G3700570","1880","North Carolina","370","Davidson","0570","Davidson",16341,3992,0,0
"G3700590","1880","North Carolina","370","Davie","0590","Davie",7770,3326,0,0
"G3700610","1880","North Carolina","370","Duplin","0610","Duplin",10587,8186,0,0
"G3700650","1880","North Carolina","370","Edgecombe","0650","Edgecombe",7968,18213,0,0
"G3700670","1880","North Carolina","370","Forsyth","0670","Forsyth",13441,4629,0,0
"G3700690","1880","North Carolina","370","Franklin","0690","Franklin",9476,11353,0,0
"G3700710","1880","North Carolina","370","Gaston","0710","Gaston",10188,4066,0,0
"G3700730","1880","North Carolina","370","Gates","0730","Gates",4973,3924,0,0
"G3700750","1880","North Carolina","370","Graham","0750","Graham",2123,23,0,189
"G3700770","1880","North Carolina","370","Granville","0770","Granville",13603,17679,0,4
"G3700790","1880","North Carolina","370","Greene","0790","Greene",4652,5385,0,0
"G3700810","1880","North Carolina","370","Guilford","0810","Guilford",16885,6700,0,0
"G3700830","1880","North Carolina","370","Halifax","0830","Halifax",9137,21162,0,1
"G3700850","1880","North Carolina","370","Harnett","0850","Harnett",7092,3770,0,0
"G3700870","1880","North Carolina","370","Haywood","0870","Haywood",9787,484,0,0
"G3700890","1880","North Carolina","370","Henderson","0890","Henderson",8893,1388,0,0
"G3700910","1880","North Carolina","370","Hertford","0910","Hertford",5122,6721,0,0
"G3700950","1880","North Carolina","370","Hyde","0950","Hyde",4424,3341,0,0
"G3700970","1880","North Carolina","370","Iredell","0970","Iredell",16752,5913,0,10
"G3700990","1880","North Carolina","370","Jackson","0990","Jackson",6591,375,0,377
"G3701010","1880","North Carolina","370","Johnston","1010","Johnston",15996,7465,0,0
"G3701030","1880","North Carolina","370","Jones","1030","Jones",3212,4279,0,0
"G3701070","1880","North Carolina","370","Lenoir","1070","Lenoir",7277,8067,0,0
"G3701090","1880","North Carolina","370","Lincoln","1090","Lincoln",8180,2881,0,0
"G3701110","1880","North Carolina","370","McDowell","1110","Mcdowell",7939,1897,0,0
"G3701130","1880","North Carolina","370","Macon","1130","Macon",7395,656,0,13
"G3701150","1880","North Carolina","370","Madison","1150","Madison",12351,459,0,0
"G3701170","1880","North Carolina","370","Martin","1170","Martin",6661,6479,0,0
"G3701190","1880","North Carolina","370","Mecklenburg","1190","Mecklenburg",17922,16241,0,12
"G3701210","1880","North Carolina","370","Mitchell","1210","Mitchell",8932,503,0,0
"G3701230","1880","North Carolina","370","Montgomery","1230","Montgomery",6857,2517,0,0
"G3701250","1880","North Carolina","370","Moore","1250","Moore",11485,5332,0,4
"G3701270","1880","North Carolina","370","Nash","1270","Nash",9417,8314,0,0
"G3701290","1880","North Carolina","370","New Hanover","1290","New Hanover",8159,13217,0,0
"G3701310","1880","North Carolina","370","Northampton","1310","Northampton",7987,12045,0,0
"G3701330","1880","North Carolina","370","Onslow","1330","Onslow",6600,3229,0,0
"G3701350","1880","North Carolina","370","Orange","1350","Orange",14555,9143,0,0
"G3701370","1880","North Carolina","370","Pamlico","1370","Pamlico",4207,2116,0,0
"G3701390","1880","North Carolina","370","Pasquotank","1390","Pasquotank",4855,5514,0,0
"G3701410","1880","North Carolina","370","Pender","1410","Pender",5509,6957,0,2
"G3701430","1880","North Carolina","370","Perquimans","1430","Perquimans",4795,4671,0,0
"G3701450","1880","North Carolina","370","Person","1450","Person",7206,6513,0,0
"G3701470","1880","North Carolina","370","Pitt","1470","Pitt",10704,11088,0,2
"G3701490","1880","North Carolina","370","Polk","1490","Polk",3918,1144,0,0
"G3701510","1880","North Carolina","370","Randolph","1510","Randolph",17758,3078,0,0
"G3701530","1880","North Carolina","370","Richmond","1530","Richmond",8141,10104,0,0
"G3701550","1880","North Carolina","370","Robeson","1550","Robeson",11942,11938,0,0
"G3701570","1880","North Carolina","370","Rockingham","1570","Rockingham",12431,9313,0,0
"G3701590","1880","North Carolina","370","Rowan","1590","Rowan",13621,6339,0,5
"G3701610","1880","North Carolina","370","Rutherford","1610","Rutherford",11910,3255,0,33
"G3701630","1880","North Carolina","370","Sampson","1630","Sampson",13347,9540,0,7
"G3701670","1880","North Carolina","370","Stanly","1670","Stanly",9166,1339,0,0
"G3701690","1880","North Carolina","370","Stokes","1690","Stokes",11730,3623,0,0
"G3701710","1880","North Carolina","370","Surry","1710","Surry",13227,2075,0,0
"G3701730","1880","North Carolina","370","Swain","1730","Swain",3234,109,0,441
"G3701750","1880","North Carolina","370","Transylvania","1750","Transylvania",4823,517,0,0
"G3701770","1880","North Carolina","370","Tyrrell","1770","Tyrrell",3110,1435,0,0
"G3701790","1880","North Carolina","370","Union","1790","Union",13520,4536,0,0
"G3701830","1880","North Carolina","370","Wake","1830","Wake",24289,23650,0,0
"G3701850","1880","North Carolina","370","Warren","1850","Warren",6386,16233,0,0
"G3701870","1880","North Carolina","370","Washington","1870","Washington",4554,4374,0,0
"G3701890","1880","North Carolina","370","Watauga","1890","Watauga",7746,414,0,0
"G3701910","1880","North Carolina","370","Wayne","1910","Wayne",12827,12124,0,0
"G3701930","1880","North Carolina","370","Wilkes","1930","Wilkes",17257,1924,0,0
"G3701950","1880","North Carolina","370","Wilson","1950","Wilson",8655,7409,0,0
"G3701970","1880","North Carolina","370","Yadkin","1970","Yadkin",10876,1544,0,0
"G3701990","1880","North Carolina","370","Yancey","1990","Yancey",7369,325,0,0
"G3900010","1880","Ohio","390","Adams","0010","Adams",23662,343,0,0
"G3900030","1880","Ohio","390","Allen","0030","Allen",30800,510,0,4
"G3900050","1880","Ohio","390","Ashland","0050","Ashland",23843,40,0,0
"G3900070","1880","Ohio","390","Ashtabula","0070","Ashtabula",36875,263,0,1
"G3900090","1880","Ohio","390","Athens","0090","Athens",27236,1170,0,5
"G3900110","1880","Ohio","390","Auglaize","0110","Auglaize",25375,69,0,0
"G3900130","1880","Ohio","390","Belmont","0130","Belmont",48007,1631,0,0
"G3900150","1880","Ohio","390","Brown","0150","Brown",30595,2316,0,0
"G3900170","1880","Ohio","390","Butler","0170","Butler",41435,1140,1,3
"G3900190","1880","Ohio","390","Carroll","0190","Carroll",16355,61,0,0
"G3900210","1880","Ohio","390","Champaign","0210","Champaign",26145,1661,0,11
"G3900230","1880","Ohio","390","Clark","0230","Clark",38366,3580,2,0
"G3900250","1880","Ohio","390","Clermont","0250","Clermont",34895,1817,0,1
"G3900270","1880","Ohio","390","Clinton","0270","Clinton",23293,1463,0,0
"G3900290","1880","Ohio","390","Columbiana","0290","Columbiana",47918,684,0,0
"G3900310","1880","Ohio","390","Coshocton","0310","Coshocton",26582,59,0,1
"G3900330","1880","Ohio","390","Crawford","0330","Crawford",30475,108,0,0
"G3900350","1880","Ohio","390","Cuyahoga","0350","Cuyahoga",194735,2175,32,1
"G3900370","1880","Ohio","390","Darke","0370","Darke",39917,579,0,0
"G3900390","1880","Ohio","390","Defiance","0390","Defiance",22371,144,0,0
"G3900410","1880","Ohio","390","Delaware","0410","Delaware",26770,610,1,0
"G3900430","1880","Ohio","390","Erie","0430","Erie",32170,468,1,1
"G3900450","1880","Ohio","390","Fairfield","0450","Fairfield",33881,403,0,0
"G3900470","1880","Ohio","390","Fayette","0470","Fayette",18919,1444,1,0
"G3900490","1880","Ohio","390","Franklin","0490","Franklin",82846,3936,8,7
"G3900510","1880","Ohio","390","Fulton","0510","Fulton",20998,55,0,0
"G3900530","1880","Ohio","390","Gallia","0530","Gallia",25178,2945,0,1
"G3900550","1880","Ohio","390","Geauga","0550","Geauga",14240,11,0,0
"G3900570","1880","Ohio","390","Greene","0570","Greene",26774,4553,3,19
"G3900590","1880","Ohio","390","Guernsey","0590","Guernsey",26611,586,0,0
"G3900610","1880","Ohio","390","Hamilton","0610","Hamilton",302793,10533,38,10
"G3900630","1880","Ohio","390","Hancock","0630","Hancock",27632,152,0,0
"G3900650","1880","Ohio","390","Hardin","0650","Hardin",26381,640,0,2
"G3900670","1880","Ohio","390","Harrison","0670","Harrison",19809,647,0,0
"G3900690","1880","Ohio","390","Henry","0690","Henry",20552,33,0,0
"G3900710","1880","Ohio","390","Highland","0710","Highland",28515,1763,0,3
"G3900730","1880","Ohio","390","Hocking","0730","Hocking",20921,205,0,0
"G3900750","1880","Ohio","390","Holmes","0750","Holmes",20774,2,0,0
"G3900770","1880","Ohio","390","Huron","0770","Huron",31357,251,1,0
"G3900790","1880","Ohio","390","Jackson","0790","Jackson",22774,912,0,0
"G3900810","1880","Ohio","390","Jefferson","0810","Jefferson",31835,1183,0,0
"G3900830","1880","Ohio","390","Knox","0830","Knox",27128,302,1,0
"G3900850","1880","Ohio","390","Lake","0850","Lake",16174,152,0,0
"G3900870","1880","Ohio","390","Lawrence","0870","Lawrence",37319,1746,0,3
"G3900890","1880","Ohio","390","Licking","0890","Licking",40077,370,2,1
"G3900910","1880","Ohio","390","Logan","0910","Logan",25210,1057,0,0
"G3900930","1880","Ohio","390","Lorain","0930","Lorain",34351,1169,0,6
"G3900950","1880","Ohio","390","Lucas","0950","Lucas",66281,1093,3,0
"G3900970","1880","Ohio","390","Madison","0970","Madison",19046,1083,0,0
"G3900990","1880","Ohio","390","Mahoning","0990","Mahoning",42419,449,3,0
"G3901010","1880","Ohio","390","Marion","1010","Marion",20368,197,0,0
"G3901030","1880","Ohio","390","Medina","1030","Medina",21417,36,0,0
"G3901050","1880","Ohio","390","Meigs","1050","Meigs",30527,1798,0,0
"G3901070","1880","Ohio","390","Mercer","1070","Mercer",21502,306,0,0
"G3901090","1880","Ohio","390","Miami","1090","Miami",34984,1172,2,0
"G3901110","1880","Ohio","390","Monroe","1110","Monroe",26416,80,0,0
"G3901130","1880","Ohio","390","Montgomery","1130","Montgomery",77234,1310,3,3
"G3901150","1880","Ohio","390","Morgan","1150","Morgan",19881,193,0,0
"G3901170","1880","Ohio","390","Morrow","1170","Morrow",18928,143,0,1
"G3901190","1880","Ohio","390","Muskingum","1190","Muskingum",48444,1329,1,0
"G3901210","1880","Ohio","390","Noble","1210","Noble",21044,94,0,0
"G3901230","1880","Ohio","390","Ottawa","1230","Ottawa",19726,33,0,3
"G3901250","1880","Ohio","390","Paulding","1250","Paulding",12838,647,0,0
"G3901270","1880","Ohio","390","Perry","1270","Perry",28127,91,0,0
"G3901290","1880","Ohio","390","Pickaway","1290","Pickaway",26140,1252,0,23
"G3901310","1880","Ohio","390","Pike","1310","Pike",16700,1227,0,0
"G3901330","1880","Ohio","390","Portage","1330","Portage",27356,144,0,0
"G3901350","1880","Ohio","390","Preble","1350","Preble",24051,482,0,0
"G3901370","1880","Ohio","390","Putnam","1370","Putnam",23619,94,0,0
"G3901390","1880","Ohio","390","Richland","1390","Richland",36119,186,0,1
"G3901410","1880","Ohio","390","Ross","1410","Ross",37020,3286,1,0
"G3901430","1880","Ohio","390","Sandusky","1430","Sandusky",31863,194,0,0
"G3901450","1880","Ohio","390","Scioto","1450","Scioto",32352,1159,0,0
"G3901470","1880","Ohio","390","Seneca","1470","Seneca",36806,141,0,0
"G3901490","1880","Ohio","390","Shelby","1490","Shelby",23602,535,0,0
"G3901510","1880","Ohio","390","Stark","1510","Stark",63738,292,1,0
"G3901530","1880","Ohio","390","Summit","1530","Summit",43397,384,5,2
"G3901550","1880","Ohio","390","Trumbull","1550","Trumbull",44635,245,0,0
"G3901570","1880","Ohio","390","Tuscarawas","1570","Tuscarawas",40052,146,0,0
"G3901590","1880","Ohio","390","Union","1590","Union",21971,404,0,0
"G3901610","1880","Ohio","390","Van Wert","1610","Van Wert",22539,476,0,13
"G3901630","1880","Ohio","390","Vinton","1630","Vinton",17011,212,0,0
"G3901650","1880","Ohio","390","Warren","1650","Warren",27109,1283,0,0
"G3901670","1880","Ohio","390","Washington","1670","Washington",42000,1243,1,0
"G3901690","1880","Ohio","390","Wayne","1690","Wayne",39892,183,1,0
"G3901710","1880","Ohio","390","Williams","1710","Williams",23787,34,0,0
"G3901730","1880","Ohio","390","Wood","1730","Wood",33888,132,0,2
"G3901750","1880","Ohio","390","Wyandot","1750","Wyandot",22222,171,0,2
"G4100010","1880","Oregon","410","Baker","0010","Baker",3817,8,787,4
"G4100030","1880","Oregon","410","Benton","0030","Benton",6262,8,53,80
"G4100050","1880","Oregon","410","Clackamas","0050","Clackamas",8955,13,175,117
"G4100070","1880","Oregon","410","Clatsop","0070","Clatsop",4790,27,2317,88
"G4100090","1880","Oregon","410","Columbia","0090","Columbia",1962,2,64,14
"G4100110","1880","Oregon","410","Coos","0110","Coos",4552,1,91,190
"G4100150","1880","Oregon","410","Curry","0150","Curry",1073,1,23,111
"G4100190","1880","Oregon","410","Douglas","0190","Douglas",9195,34,97,270
"G4100230","1880","Oregon","410","Grant","0230","Grant",3384,9,905,5
"G4100290","1880","Oregon","410","Jackson","0290","Jackson",7680,61,337,76
"G4100330","1880","Oregon","410","Josephine","0330","Josephine",2159,0,291,35
"G4100370","1880","Oregon","410","Lake","0370","Lake",2722,3,7,72
"G4100390","1880","Oregon","410","Lane","0390","Lane",9246,4,39,122
"G4100430","1880","Oregon","410","Linn","0430","Linn",12520,19,99,38
"G4100470","1880","Oregon","410","Marion","0470","Marion",14165,27,305,79
"G4100510","1880","Oregon","410","Multnomah","0510","Multnomah",22972,187,1983,61
"G4100530","1880","Oregon","410","Polk","0530","Polk",6363,9,205,24
"G4100570","1880","Oregon","410","Tillamook","0570","Tillamook",920,0,0,50
"G4100590","1880","Oregon","410","Umatilla","0590","Umatilla",9421,24,138,24
"G4100610","1880","Oregon","410","Union","0610","Union",6401,9,235,5
"G4100650","1880","Oregon","410","Wasco","0650","Wasco",9817,21,1158,124
"G4100670","1880","Oregon","410","Washington","0670","Washington",6965,15,76,26
"G4100710","1880","Oregon","410","Yamhill","0710","Yamhill",7734,5,127,79
